Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
2633,-34.94,-1407.09,-27.67,0.75,0.9,0.93,289.1,38.26,256.49,7.14,0.98,39.28,40.28,-9.11,97.52,-24.46,0.63,0.0,20.46,531.29,-0.81,-26.04,-0.28,0.93,0.93,0.94,127.97,0.0,116.87,0.27,0.97,31.13,32.13,41.64,96.89,11.3,0.57,0.0,14.92,73.31,-9.98,150.23,-7.7,0.87,0.92,0.93,280.9,13.56,292.71,3.37,1.07,-16.05,-15.05,34.35,106.64,2.0,-3.01,0.0,34.21,89.91,0,VALID,8.0
2634,-8.83,-17.58,-27.7,0.07,0.29,1.42,1144.98,70.01,170.81,375.59,0.31,0.61,1.99,5.28,49.77,7.75,0.87,13.75,44.27,-587.2,-3.33,-7.18,-9.38,0.07,0.26,1.31,1024.03,62.46,208.97,346.82,0.37,0.8,2.15,8.76,53.58,20.44,0.88,15.14,34.03,847.92,-4.03,-8.87,-9.29,0.08,0.38,1.21,838.26,96.08,216.0,262.19,0.39,0.87,2.2,10.06,39.37,16.37,0.85,12.15,23.07,1677.28,0,VALID,8.0
2635,1.23,3.23,3.2,0.65,1.13,1.22,953.78,291.08,604.8,56.91,0.62,1.64,2.64,1.23,62.09,19.12,1.78,0.0,0.0,0.0,-51.1,-1591.05,-507.54,0.11,0.6,0.85,3615.52,1754.4,3573.54,882.69,96.79,3013.73,31.14,-51.1,96.79,-37.03,0.21,0.0,0.0,0.0,3.96,48.42,7.93,0.25,0.87,0.87,729.55,412.98,662.58,,91.83,1123.99,12.24,3.96,91.83,4.31,0.41,0.0,0.0,0.0,0,VALID,8.0
2636,12.84,18.79,16.06,1.05,2.0,4.59,456.41,51.97,38.87,143.43,0.18,0.27,1.46,40.31,31.67,157.39,1.69,6.72,34.36,105.7,0.88,1.17,1.33,1.4,2.09,4.75,552.28,47.0,48.63,182.64,0.15,0.2,1.33,31.08,24.75,101.96,1.9,3.51,45.83,249.32,4.83,7.05,6.72,1.1,4.56,7.95,506.12,103.91,31.2,122.63,0.26,0.38,1.46,34.78,25.73,58.17,2.03,12.83,30.37,146.03,0,VALID,8.0
2637,-0.58,-57.53,-10.58,0.42,4.24,4.24,6617.13,194.72,471.84,,0.99,97.57,98.57,0.93,98.99,-0.59,1.34,0.0,27.36,-320.43,0.99,54.68,5.22,0.18,0.44,0.44,1922.89,64.21,483.69,,0.98,54.35,55.35,2.91,98.19,1.28,0.84,0.0,10.14,49.37,0.51,28.79,2.54,0.08,1.73,1.73,1807.41,328.23,212.92,,98.22,5518.87,56.19,2.04,98.22,2.22,1.11,0.0,7.6,37.12,0,VALID,8.0
2638,3.33,7.78,26.24,1.28,1.46,1.46,2876.36,32.02,40.18,0.0,0.57,1.32,2.34,3.33,57.18,13.69,1.04,49.81,0.0,0.0,1.84,3.97,15.03,1.5,1.65,1.65,2977.24,28.46,39.95,0.0,0.53,1.15,2.16,1.84,53.77,12.05,1.05,46.31,0.0,0.0,2.45,4.88,18.74,1.77,1.91,1.91,2778.63,25.26,30.88,0.0,49.2,97.9,1.99,2.45,49.2,14.59,1.07,42.36,0.0,0.0,0,VALID,8.0
2639,-0.01,-1.46,-0.03,0.0,0.14,0.28,1154.15,153.26,1121.38,166.11,0.99,158.29,159.29,-0.01,99.37,0.86,0.03,0.0,0.0,0.0,-10.44,-26.11,-24.44,0.01,0.45,0.6,852.03,216.6,490.63,71.77,0.6,1.5,2.5,-10.44,60.01,-12.88,0.64,0.97,0.0,0.0,2.78,5.23,2.19,0.14,1.54,1.8,286.22,171.57,123.85,32.92,46.74,87.74,1.88,3.71,46.74,9.21,2.68,1.93,0.54,4.81,0,VALID,8.0
2640,4.29,20.14,2.05,0.39,1.08,1.08,174.28,87.05,126.2,,0.79,3.69,4.69,74.27,78.7,18.76,1.23,0.0,33.41,80.48,1.4,4.77,0.52,0.32,1.34,1.34,136.24,86.44,85.21,,0.71,2.41,3.41,91.67,70.64,18.2,2.34,0.0,33.79,84.39,2.51,6.48,0.66,1.03,1.7,1.7,95.63,32.15,48.53,,0.61,1.58,2.58,101.91,61.24,20.02,3.44,0.0,26.11,84.33,0,VALID,8.0
2641,41.03,96.02,48.38,1.75,1.75,1.75,153.3,,243.12,,0.57,1.34,2.34,41.03,57.27,71.65,,0.0,0.0,0.0,10.74,42.9,13.93,1.08,1.26,1.26,471.93,63.03,349.86,,0.75,2.99,3.99,11.58,74.96,15.92,4.83,0.0,1.09,5.26,10.0,17.3,19.41,2.07,2.21,2.21,706.36,40.94,294.55,,0.42,0.73,1.73,12.21,42.18,30.93,8.44,0.0,4.28,11.47,0,VALID,8.0
2642,1.69,37.01,1.98,0.64,1.05,1.05,427.6,151.4,377.5,,0.95,20.87,21.87,1.88,95.43,3.73,1.64,5.91,0.22,4.37,0.76,22.99,0.65,0.57,0.96,0.97,311.9,115.22,297.94,3.49,0.97,29.33,30.33,2.1,96.7,2.93,0.54,0.0,1.15,36.6,0.09,5.63,,0.5,1.02,1.02,436.21,168.55,399.14,0.92,98.32,5843.09,59.43,3.67,98.32,2.26,1.09,4.18,3.12,61.4,0,VALID,8.0
2643,27.17,35.15,20.73,0.97,2.55,2.71,278.38,90.34,57.11,9.64,0.22,0.28,1.29,39.9,22.68,155.85,1.81,0.0,9.71,22.54,-19.07,-27.57,-29.06,0.39,1.71,1.81,554.72,212.78,153.22,17.76,0.31,0.44,1.45,-3.21,30.85,-39.25,1.51,1.56,24.17,300.56,3.6,9.05,,0.14,0.93,0.97,324.54,149.64,187.44,7.48,0.6,1.51,2.51,18.4,60.22,17.62,0.94,0.94,9.72,41.18,0,VALID,8.0
2644,10.29,14.84,41.69,6.38,8.16,10.07,1479.52,118.03,66.52,129.26,0.31,0.44,1.44,10.29,30.69,54.2,1.87,0.0,0.0,0.0,6.88,10.37,39.61,133.39,139.56,170.09,2095.31,27.7,4.49,139.02,0.34,0.51,1.51,6.88,33.64,56.81,1.85,0.0,0.0,0.0,5.4,7.22,32.92,1.49,1.6,2.01,2217.0,58.74,542.49,222.25,0.25,0.34,1.34,5.4,25.19,73.04,1.73,0.0,0.0,0.0,0,VALID,8.0
2645,-2.93,-112.2,-4.02,1.22,6.95,9.24,501.17,274.68,48.0,111.79,0.97,37.31,38.31,11.65,97.39,3.19,0.58,0.0,20.01,85.12,4.66,62.92,10.15,0.08,3.92,5.27,792.32,523.87,119.5,186.01,0.93,12.49,13.49,21.36,92.59,11.4,1.06,2.13,36.33,58.79,8.5,47.46,,0.18,4.87,5.16,409.22,349.42,70.47,22.14,0.82,4.58,5.58,28.02,82.09,17.3,5.11,1.81,15.92,37.57,0,VALID,8.0
2646,6.5,15.66,5.69,0.3,0.6,1.64,319.54,56.2,184.02,194.51,0.58,1.41,2.41,28.78,58.48,19.53,11.44,0.0,19.51,62.61,0.82,1.91,0.72,0.32,0.57,1.62,318.87,44.58,179.83,191.33,0.57,1.33,2.33,22.45,57.13,9.97,5.78,0.0,18.95,72.33,0.64,1.44,0.63,0.46,0.69,1.73,358.85,45.3,195.04,203.61,0.56,1.25,2.25,22.75,55.53,6.29,9.4,0.0,21.8,76.44,0,VALID,8.0
2647,-0.15,-0.29,-0.43,0.13,0.98,1.39,1046.07,172.51,197.18,84.75,0.24,0.48,1.97,6.22,49.17,54.67,0.76,4.7,18.26,90.77,4.13,9.09,8.5,0.26,1.42,1.87,748.0,153.01,132.52,60.82,0.33,0.71,2.2,11.24,54.52,48.11,0.9,13.27,14.59,51.25,0.22,0.61,0.56,0.19,1.04,1.23,915.08,219.24,249.95,51.3,39.59,107.74,2.72,7.22,39.59,34.07,0.73,10.04,12.66,33.06,0,VALID,8.0
2648,1.18,2.74,1.19,0.1,1.38,1.75,367.91,166.0,105.91,53.63,0.56,1.29,2.32,19.1,56.94,19.22,1.61,9.58,18.07,59.83,0.94,3.02,1.57,0.02,1.03,1.24,608.16,366.18,120.48,79.88,0.68,2.19,3.22,13.61,68.94,14.21,1.56,43.06,21.17,57.06,2.3,7.1,3.5,0.02,1.2,1.3,552.69,365.44,125.78,30.87,0.64,1.97,3.08,15.86,63.87,18.85,1.51,34.01,15.39,42.34,0,VALID,8.0
2649,0.13,0.5,0.42,0.09,0.1,0.1,1171.21,3.23,852.28,,0.74,2.81,3.81,0.13,73.78,33.06,0.28,0.0,0.0,0.0,0.22,0.59,0.33,0.46,0.51,0.51,557.9,18.01,351.82,,0.64,1.76,2.76,0.22,63.76,94.41,0.54,0.0,0.0,0.0,5.41,10.53,8.42,1.34,1.36,1.36,565.83,5.75,271.96,,0.49,0.95,1.95,5.41,48.6,115.57,1.52,0.0,0.0,0.0,0,VALID,8.0
2650,5.89,23.34,2.77,0.11,0.18,0.74,171.61,7.85,47.68,71.25,0.75,2.96,3.97,46.49,74.79,63.04,0.58,45.44,19.09,1622.53,2.17,8.85,2.12,0.19,0.37,1.31,355.85,5.65,98.84,123.44,0.76,3.08,4.08,38.58,75.51,34.97,1.28,15.55,35.6,-109.74,3.74,13.69,4.01,0.32,0.53,1.22,389.75,35.27,139.05,142.23,0.73,2.66,3.66,40.04,72.65,24.74,1.34,18.79,38.86,-410.29,0,VALID,8.0
2651,-36.44,172.38,-27.85,0.35,0.76,0.76,278.98,138.12,277.54,0.39,1.21,-5.73,-4.73,-31.28,121.14,-29.23,-3.01,20.14,3.94,-19.84,1.49,-5.1,0.39,0.08,0.71,0.71,96.08,76.94,117.79,0.14,1.29,-4.42,-3.42,18.06,129.23,3.03,-3.75,4.67,4.37,45.4,0.93,-9.47,0.92,0.57,0.76,0.76,359.8,77.01,323.51,0.22,1.1,-11.14,-10.14,7.39,109.86,2.24,-0.6,18.51,6.38,26.11,0,VALID,8.0
2652,2.06,8.09,4.27,0.05,0.42,0.92,757.66,78.36,210.13,106.71,0.75,2.93,3.93,9.75,74.58,15.23,0.35,0.33,15.97,153.4,-9.92,-50.59,-19.37,0.03,0.14,0.62,710.34,26.7,238.34,118.01,0.8,4.1,5.1,0.15,80.38,9.07,0.25,0.2,19.66,1284.58,11.3,35.68,21.21,0.04,0.18,0.4,683.32,64.43,457.56,102.89,0.68,2.16,3.16,19.47,68.33,42.63,0.44,0.0,10.29,32.18,0,VALID,8.0
2653,-0.19,-1.05,-0.05,0.48,1.5,1.56,93.41,60.01,58.8,3.57,0.82,4.44,5.44,12.49,81.61,-0.24,,17.23,3.25,69.31,1.02,5.41,0.2,0.24,1.3,1.33,70.35,55.46,52.24,1.28,0.81,4.32,5.32,13.62,81.19,1.25,,5.53,2.44,74.27,3.61,28.23,1.59,0.03,0.93,0.94,159.91,122.79,137.43,1.63,0.87,6.82,7.82,10.36,87.21,9.72,0.71,0.0,2.96,39.65,0,VALID,8.0
2654,-0.96,-20.48,-5.07,25.06,25.71,25.71,1921.69,5.38,8.28,0.0,0.95,20.27,21.27,-0.96,95.3,13.52,1.12,83.4,0.0,0.0,4.42,47.77,25.0,40.72,42.28,42.28,2059.32,12.13,7.75,0.0,0.91,9.81,10.81,4.42,90.75,12.86,1.19,78.17,0.0,0.0,3.25,24.17,,1.63,1.77,1.77,15789.71,185.51,1363.35,,0.87,6.43,7.43,3.25,86.55,13.0,1.08,77.82,0.0,0.0,0,VALID,8.0
2655,16.64,47.78,47.67,1.27,1.27,1.92,1045.83,,210.44,139.62,0.65,1.87,2.87,36.5,65.18,66.76,1.31,0.0,56.9,133.56,-1.48,-2.67,-4.19,1.93,1.93,4.55,1031.52,,80.57,213.99,0.45,0.8,1.8,27.7,44.53,61.2,1.44,0.0,82.7,152.85,-3.38,-8.76,-16.12,1.18,1.18,1.18,1735.3,,418.35,,0.61,1.59,2.59,2.03,61.41,24.42,1.06,0.0,25.79,-331.77,0,VALID,8.0
2656,7.51,8.11,14.08,8.27,13.31,14.5,683.74,206.09,40.89,49.34,0.07,0.08,1.08,28.77,7.34,148.72,7.74,0.0,39.81,69.73,7.19,7.64,14.23,10.56,18.17,19.46,720.65,246.66,32.39,42.15,0.06,0.06,1.06,27.72,5.96,153.09,8.2,0.0,40.66,71.5,6.95,7.97,16.25,4.49,7.2,7.91,850.88,263.44,96.98,68.31,0.13,0.15,1.15,26.26,12.82,68.85,9.93,0.0,33.5,49.46,0,VALID,8.0
2657,16.23,19.16,9.55,0.66,1.68,1.68,214.89,32.45,31.82,,0.15,0.18,1.18,71.13,15.3,106.08,1.14,0.0,32.32,72.45,22.18,26.47,13.67,3.24,4.23,4.23,224.41,35.31,35.38,,0.16,0.19,1.19,63.93,16.2,188.79,2.65,0.0,25.74,40.3,26.72,37.05,,6.44,6.86,6.86,249.7,13.33,31.73,,0.28,0.39,1.39,52.57,27.9,115.17,6.14,0.0,12.47,27.11,0,VALID,8.0
2658,9.04,61.17,4.63,0.01,1.6,1.6,186.77,169.74,97.94,,0.85,5.76,6.76,21.52,85.21,14.1,6.06,7.34,6.38,49.08,1.83,11.15,0.61,0.29,1.73,1.73,120.73,96.42,66.86,,0.84,5.1,6.1,15.11,83.61,4.88,5.97,0.09,4.4,69.88,4.73,33.55,,0.2,1.35,1.35,175.65,139.94,121.81,0.0,0.86,6.09,7.09,11.86,85.9,7.12,3.0,0.11,2.42,30.93,0,VALID,8.0
2659,-11.77,-71.05,-5.98,0.81,1.1,1.11,185.38,43.97,148.57,1.4,0.83,4.99,6.04,31.51,83.44,-10.68,1.87,0.0,21.98,112.67,,33.02,2.53,0.67,1.11,1.15,,52.51,118.72,4.84,,4.36,0.0,,,7.58,,,8.62,69.42,-2.25,-8.02,,0.59,1.05,1.36,158.32,49.44,109.5,34.55,0.73,2.59,3.57,50.85,72.5,1.58,6.37,0.0,16.95,61.49,0,VALID,8.0
2660,0.23,0.24,1.24,2.64,22.84,26.59,1939.85,720.47,35.67,135.72,0.03,0.03,1.03,5.5,2.73,303.72,1.94,0.0,27.98,-1937.11,1.29,1.31,8.97,19.31,28.24,33.43,2537.67,349.38,39.12,205.74,0.02,0.02,1.02,6.46,2.04,184.62,2.06,0.0,36.06,-77.48,1.34,1.38,8.28,8.08,15.74,21.02,2250.44,372.02,48.57,256.32,0.03,0.03,1.03,6.14,3.0,130.65,1.81,0.0,20.72,-28.61,0,VALID,8.0
2661,-2.66,-7.78,-1.09,0.0,1.33,1.33,150.28,127.88,90.75,0.0,0.66,1.93,2.93,15.51,65.84,-1.49,2.61,3.84,7.48,97.55,0.24,0.88,0.11,0.0,1.25,1.25,158.62,140.0,103.5,0.0,0.72,2.59,3.59,14.59,72.17,1.75,2.7,5.54,6.25,103.56,-7.54,-27.52,-3.55,0.0,1.22,1.25,171.11,148.04,105.08,3.52,0.73,2.65,3.65,7.9,72.6,-8.12,2.72,9.62,5.08,97.75,0,VALID,8.0
2662,-37.83,129.07,-6.02,0.44,0.71,0.9,58.13,6.39,35.94,7.18,1.29,-4.41,-3.41,-4.99,129.31,-18.92,0.88,0.0,5.23,-15605.75,6.38,-30.84,1.82,0.58,1.68,2.23,104.04,23.9,33.72,18.8,1.21,-5.83,-4.83,20.49,120.7,15.62,2.55,0.0,4.03,77.57,21.32,159.14,6.46,0.58,1.0,2.32,110.22,15.26,36.41,47.89,0.87,6.47,7.47,40.07,86.6,40.0,2.94,0.0,5.68,48.12,0,VALID,8.0
2663,-10.76,98.4,-25.0,0.03,0.64,0.89,847.89,561.88,926.62,239.94,1.11,-10.14,-9.14,0.69,110.94,-9.7,,0.0,26.6,938.08,-10.87,-561.53,-18.01,0.05,0.66,1.02,603.05,354.09,582.63,212.08,0.98,50.63,51.66,-3.64,98.06,-11.09,,0.0,11.98,-103.42,3.05,57.96,,0.12,0.64,1.06,465.11,225.45,432.57,182.48,0.95,18.01,19.02,11.36,94.68,3.22,,0.0,7.83,51.95,0,VALID,8.0
2664,5.46,-23.1,3.74,0.13,0.77,0.77,250.07,187.88,293.54,,1.24,-5.23,-4.23,25.55,123.63,10.36,-2.37,0.0,13.77,55.54,4.67,-17.63,2.04,0.24,0.98,0.98,159.21,115.13,155.75,,1.26,-4.77,-3.77,30.39,126.5,10.4,-11.03,0.0,11.25,58.29,36.07,127.86,30.59,0.06,1.42,1.42,308.75,293.54,214.4,,0.72,2.55,3.55,45.43,71.79,51.4,,0.0,7.94,17.29,0,VALID,8.0
2665,17.16,19.68,12.11,0.06,10.85,11.24,257.56,207.87,20.04,7.94,0.13,0.15,1.15,36.36,12.82,166.38,7.7,0.0,13.55,48.03,7.97,8.73,5.88,0.2,22.49,23.8,268.54,207.8,9.77,12.97,0.09,0.09,1.09,26.88,8.66,141.22,7.37,0.0,13.95,60.07,12.28,13.2,8.07,0.17,23.93,25.25,239.24,187.95,8.36,11.0,0.07,0.08,1.08,34.62,6.98,236.36,8.64,0.0,10.81,39.25,0,VALID,8.0
2666,4.61,5.45,2.84,3.75,7.09,7.97,225.16,74.48,22.3,20.05,0.15,0.18,1.18,62.51,15.35,71.39,4.69,0.0,35.72,76.15,1.6,1.98,,1.74,4.39,5.23,258.76,103.62,39.03,32.85,0.19,0.24,1.24,58.2,19.38,38.37,4.44,0.0,29.17,59.15,6.47,9.29,,1.42,3.28,3.6,206.66,93.64,50.45,16.14,0.3,0.44,1.44,54.81,30.32,37.24,7.07,0.0,20.18,53.85,0,VALID,8.0
2667,0.34,1.44,0.84,0.03,1.61,2.71,894.59,446.46,259.84,315.2,0.76,3.19,4.21,9.56,76.22,1.38,1.89,2.6,22.59,83.42,-6.26,-42.41,-11.05,0.02,1.12,1.7,643.1,365.88,325.18,197.18,0.85,5.78,6.78,-1.19,85.25,-6.81,1.4,1.1,8.95,4710.29,-0.76,-4.46,-1.53,0.1,1.15,2.01,733.5,329.37,312.38,266.91,0.83,4.87,5.87,6.16,82.97,-0.67,1.3,0.0,9.81,68.66,0,VALID,8.0
2668,-0.65,-1.41,-11.8,0.61,1.57,1.57,6656.7,3415.37,3543.39,,0.54,1.17,2.17,-0.65,54.02,1.15,3.06,0.0,0.0,0.0,1.6,3.46,19.31,0.63,1.62,1.62,4389.39,2297.31,2327.41,,0.54,1.16,2.16,1.6,53.66,5.31,3.46,0.0,0.0,0.0,10.38,13.55,17.48,3.24,4.82,4.82,613.26,163.37,103.5,,23.43,30.6,1.31,10.38,23.43,50.1,4.31,0.0,0.0,0.0,0,VALID,8.0
2669,2.89,7.4,16.28,1.29,1.37,1.37,2054.68,23.24,308.88,0.03,0.59,1.52,2.56,3.84,60.92,15.79,1.06,18.38,5.31,12.17,-17.63,-61.63,-67.07,0.81,0.99,0.99,1384.61,47.3,254.23,0.03,0.69,2.4,3.5,-16.43,71.39,-14.02,0.98,19.64,4.57,10.01,-13.04,-64.45,-61.28,0.5,1.0,1.0,1710.36,158.82,315.06,0.04,0.77,3.79,4.94,-11.74,76.8,-5.52,0.98,23.04,4.47,8.05,0,VALID,8.0
2670,1.34,4.0,2.24,0.0,0.19,0.55,612.38,62.26,286.31,121.49,0.56,1.66,2.99,11.1,66.55,24.1,0.48,7.2,16.39,107.07,1.4,4.02,2.59,0.03,0.14,0.58,671.94,31.87,239.82,122.59,0.57,1.62,2.86,10.37,65.05,21.14,0.65,5.68,16.55,73.62,-0.89,-2.31,-1.86,0.0,0.07,0.69,761.04,23.25,258.39,204.84,0.54,1.41,2.6,8.76,54.13,24.01,0.69,9.94,14.7,51.84,0,VALID,8.0
2671,22.5,26.89,23.43,1.9,6.12,6.27,380.19,249.41,59.0,8.6,0.16,0.2,1.2,32.55,16.35,149.91,129.69,0.0,10.47,24.39,14.61,15.51,11.27,0.72,18.96,19.21,280.71,19.71,14.33,3.66,0.06,0.06,1.06,30.79,5.75,265.07,,0.0,12.47,37.67,1.95,2.82,1.61,0.7,2.97,3.0,299.7,27.41,90.18,2.74,30.84,44.6,1.45,11.73,30.84,15.88,7.87,0.0,8.05,57.22,0,VALID,8.0
2672,-62.02,392.14,-297.17,0.11,0.13,0.13,1748.98,26.3,1997.84,,1.16,-7.32,-6.32,-62.02,115.82,-17.51,-0.2,0.0,0.0,0.0,-7.56,59.21,-10.49,0.41,0.7,0.76,504.88,161.53,563.08,34.1,1.13,-8.83,-7.83,-7.56,112.77,5.49,-1.01,0.0,0.0,0.0,113.78,15408.4,67.52,0.33,0.44,0.51,216.0,24.12,114.79,15.12,0.99,134.43,135.43,113.78,99.26,126.03,0.02,45.53,0.0,0.0,0,VALID,8.0
2673,3.69,9.05,2.02,0.44,1.49,1.49,199.74,122.74,116.73,,0.59,1.45,2.45,3.69,59.25,19.97,3.53,0.0,0.0,0.0,0.29,1.44,0.26,0.11,0.2,0.25,326.88,23.44,258.29,14.31,0.8,3.97,4.97,0.29,79.89,9.47,0.25,0.0,0.0,0.0,0.05,0.19,0.03,0.01,0.2,0.4,252.92,35.47,189.46,38.58,0.76,3.12,4.12,0.05,75.74,35.06,0.35,0.0,0.0,0.0,0,VALID,8.0
2674,4.72,5.35,10.62,2.63,3.47,7.53,821.83,51.69,58.83,251.39,0.12,0.13,1.13,18.18,11.78,103.6,2.13,0.29,30.31,79.35,3.53,3.95,7.86,2.99,3.77,10.07,810.31,34.25,43.98,281.05,0.11,0.12,1.12,18.22,10.56,104.52,2.1,0.0,32.71,81.06,0.81,1.01,2.33,1.91,2.46,8.57,1047.96,33.61,49.66,368.45,0.2,0.24,1.24,14.25,19.59,34.89,1.87,8.46,27.8,110.15,0,VALID,8.0
2675,1.31,3.9,0.87,0.15,0.78,0.79,241.79,96.19,152.92,2.3,0.66,1.98,2.98,41.05,66.49,9.38,0.7,0.0,26.32,88.89,-1.94,-5.32,-1.15,0.23,0.76,0.77,215.3,61.9,117.59,2.1,0.64,1.74,2.74,45.0,63.51,6.77,0.76,5.91,27.76,88.15,-2.01,-7.5,,0.44,0.84,0.85,220.66,59.81,150.05,1.67,73.19,272.95,3.73,32.84,73.19,3.89,0.74,4.48,15.45,73.82,0,VALID,8.0
2676,0.05,0.47,0.53,0.4,0.6,1.38,3957.97,233.5,872.14,919.56,0.9,8.55,9.55,11.36,89.53,22.29,1.18,18.74,122.61,-215.97,0.34,5.81,10.38,0.25,0.86,1.52,11035.15,2540.74,2117.35,2777.19,0.94,15.98,16.98,5.72,94.11,11.13,1.46,21.33,162.94,-868.52,0.41,6.4,2.45,0.39,0.41,1.14,2156.1,23.52,375.41,662.03,0.93,14.45,15.48,8.4,93.3,17.93,1.1,26.04,32.96,-79.93,0,VALID,8.0
2677,-18.22,-31.08,-16.69,1.55,2.04,3.89,334.29,18.95,38.51,72.25,0.39,0.66,1.71,17.0,41.37,-17.41,1.56,0.0,32.26,-462.93,19.58,25.81,16.55,1.88,3.83,5.41,307.71,48.31,24.85,39.74,0.22,0.3,1.32,41.75,24.14,110.72,1.6,0.08,18.74,75.39,2.15,2.73,1.87,0.95,2.11,3.71,316.66,39.1,33.87,54.19,0.21,0.27,1.27,28.15,21.36,66.49,1.45,0.0,22.62,127.16,0,VALID,8.0
2678,-27.36,-28.48,-307.49,25.33,25.33,25.33,4101.33,0.0,158.44,0.0,0.04,0.04,1.04,-27.36,3.92,-698.64,,0.0,0.0,0.0,0.77,0.85,0.58,7.54,10.29,10.29,273.97,71.39,26.0,,0.1,0.11,1.11,2.11,9.59,8.03,,0.0,0.75,24.39,23.83,35.54,,1.9,3.01,3.02,197.29,71.77,64.28,0.7,0.33,0.49,1.49,32.51,32.95,72.33,,0.0,3.48,16.38,0,VALID,8.0
2679,-23.66,1347.48,-14.88,0.76,2.42,2.42,229.59,63.23,38.19,,1.02,-57.96,-56.96,68.23,101.76,-8.64,1.38,21.36,57.8,102.61,2.1,24.63,2.02,0.15,0.75,0.83,349.84,177.9,296.5,24.29,0.91,10.72,11.72,56.33,91.47,2.3,0.5,5.29,52.12,100.61,-2.16,-15.52,-1.58,0.73,1.02,1.02,265.74,66.1,224.08,,0.86,6.18,7.18,65.14,86.08,24.58,1.14,0.0,49.14,87.95,0,VALID,8.0
2680,-54.5,-194.8,-17.63,0.34,1.39,1.39,118.09,87.18,83.44,0.0,0.72,2.57,3.57,-54.5,72.02,-75.67,,0.0,0.0,0.0,27.96,43.68,3.03,0.37,2.78,2.78,39.45,33.89,14.04,0.0,0.36,0.56,1.56,27.96,35.99,77.69,,0.0,0.0,0.0,1.01,1.54,0.7,0.18,2.94,2.94,251.67,233.63,84.8,,34.07,51.67,1.52,1.01,34.07,2.97,,0.0,0.0,0.0,0,VALID,8.0
2681,0.08,2.39,0.04,0.01,0.91,0.93,193.8,165.69,183.62,4.41,0.97,28.31,29.31,13.71,96.59,4.48,0.34,0.0,7.24,57.95,4.66,29.34,4.5,0.06,0.57,0.64,351.58,146.81,287.37,21.34,0.84,5.3,6.3,19.98,84.12,10.72,0.35,0.0,14.8,52.11,3.45,24.23,4.81,0.05,0.91,0.95,507.56,261.66,304.54,12.01,0.61,4.32,7.02,14.74,61.44,10.41,0.34,0.0,11.33,35.55,0,VALID,8.0
2682,18.15,27.21,26.17,0.03,2.02,2.44,526.1,344.97,172.69,72.55,0.33,0.5,1.5,36.04,33.28,93.66,3.54,0.0,25.78,-121.64,2.98,4.84,3.19,0.28,1.78,2.28,389.52,222.87,147.96,74.81,0.38,0.62,1.62,16.35,38.41,18.56,4.96,0.0,14.3,-35.39,8.01,16.72,15.03,0.19,0.39,0.74,682.9,69.19,351.73,120.98,0.52,1.09,2.09,16.67,52.08,33.57,0.78,0.0,16.24,-48.74,0,VALID,8.0
2683,15.62,84.46,141.86,0.01,0.03,0.11,3315.37,42.4,2045.88,158.31,0.82,4.41,5.41,21.85,81.51,19.16,0.41,0.0,56.62,-2900.86,-6.49,-50.56,-55.28,0.08,0.28,0.3,3099.84,64.34,331.92,6.21,0.87,6.79,7.79,1.9,87.16,-7.45,0.92,0.0,71.47,-1450.67,5.71,31.72,25.53,0.13,0.15,0.15,1627.38,2.35,141.39,0.08,0.82,4.56,5.56,10.48,82.0,6.96,0.92,0.0,21.33,57.79,0,VALID,8.0
2684,3.0,14.37,1.23,0.09,0.38,0.38,149.75,24.85,72.39,,0.79,3.78,4.78,3.0,79.08,14.21,0.53,30.08,0.0,0.0,2.47,7.47,3.11,0.2,0.33,0.33,458.26,30.11,171.35,,0.67,2.03,3.03,9.86,66.96,50.74,0.56,29.13,9.31,16.01,4.41,15.78,4.83,0.14,0.67,0.67,398.97,152.69,247.62,,0.72,2.58,3.58,14.93,72.07,42.78,0.54,9.26,11.54,26.29,0,VALID,8.0
2685,3.45,25.56,5.74,0.02,0.59,0.6,607.03,206.01,443.78,1.47,0.86,6.39,7.41,9.16,86.5,8.94,0.47,6.17,9.5,-211.77,-2.21,-22.88,-4.64,0.02,0.75,0.9,765.07,269.26,389.79,61.67,0.9,9.35,10.36,3.78,90.35,2.84,0.95,23.36,12.6,52.93,-8.22,-181.87,-18.21,0.05,0.85,1.06,806.11,191.15,261.47,56.41,0.95,21.12,22.12,-0.29,95.48,0.74,1.08,29.85,12.28,851.17,0,VALID,8.0
