Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
2411,-1.38,-2.21,-2.56,0.08,0.98,2.4,671.94,73.24,81.36,117.3,0.23,0.37,1.59,20.45,37.24,39.09,1.02,0.0,40.31,119.93,-2.38,-3.83,-3.5,0.05,0.51,2.01,535.81,40.05,87.56,131.28,0.25,0.4,1.61,19.79,24.87,30.95,1.04,0.0,23.11,85.21,-6.31,-11.67,-8.32,0.01,0.36,1.28,480.39,38.41,109.67,100.95,0.32,0.59,1.85,16.76,32.12,10.48,0.86,0.06,21.59,104.93,0,TRAIN,3.0
2412,-0.15,-1.79,-1.05,0.32,2.19,3.24,2501.71,855.09,302.57,477.84,0.91,10.76,11.76,35.25,91.47,10.03,0.22,6.18,176.72,-167.1,-4.4,-221.95,-44.73,0.12,1.35,1.69,3700.49,2018.53,565.61,562.67,0.98,49.43,50.44,24.56,98.0,2.93,0.09,29.59,213.18,-114.62,-10.27,-116.36,-163.17,1.56,6.22,9.77,5784.38,1827.27,236.24,1390.63,0.91,10.33,11.33,36.41,91.18,0.67,0.29,2.72,536.96,-205.06,0,TRAIN,3.0
2413,1.7,4.68,1.22,0.18,0.87,0.98,259.88,89.65,163.5,16.94,0.64,1.75,2.75,15.86,63.61,2.68,0.96,0.0,7.51,48.64,4.59,13.2,2.23,0.48,0.94,1.05,177.03,25.65,114.22,12.57,0.65,1.88,2.88,9.72,65.24,7.03,1.11,0.0,1.89,24.81,5.82,14.81,3.68,0.46,0.98,1.15,230.07,39.5,138.16,22.49,0.61,1.55,2.55,11.15,60.72,9.58,1.3,0.0,2.43,395.05,0,TRAIN,3.0
2414,23.41,35.01,21.1,1.54,1.7,1.7,328.05,17.67,107.18,,0.33,0.5,1.5,43.05,33.12,72.41,1.67,0.0,17.7,38.09,39.86,59.17,48.33,1.41,1.71,1.71,441.32,42.43,142.36,0.0,0.33,0.48,1.48,47.64,32.63,154.08,1.52,0.0,9.44,10.58,36.01,38.76,47.8,8.84,10.47,10.47,483.16,55.37,33.99,0.0,0.07,0.08,1.08,43.13,7.1,673.69,3.64,0.0,9.45,10.57,0,TRAIN,3.0
2415,-0.79,-0.8,-3992.13,0.79,0.83,0.83,1686377.92,360.0,10249.95,,1.88,1.92,1.02,-0.79,1.88,-41.92,1.0,0.0,0.0,0.0,-0.86,-0.89,-4393.4,4.32,4.53,4.53,1861411.01,451.37,2191.98,,3.69,3.83,1.04,-0.86,3.69,-23.28,1.0,0.0,0.0,0.0,-0.45,-0.54,-1313.44,5.63,5.68,5.68,1065990.01,108.99,2181.71,,17.21,20.78,1.21,-0.45,17.21,-2.61,1.01,0.0,0.0,0.0,0,TRAIN,3.0
2416,6.89,42.43,6.28,1.0,1.19,1.19,331.99,51.96,275.04,0.0,0.84,5.16,6.16,6.89,83.77,8.22,,0.0,0.0,0.0,8.45,27.92,5.81,1.0,1.43,1.43,250.34,74.18,172.69,,0.7,2.31,3.31,8.45,69.75,12.11,,0.0,0.0,0.0,11.11,29.62,4.2,1.52,1.6,1.6,137.39,6.77,84.9,,0.62,1.67,2.67,11.72,62.48,17.79,,0.0,0.23,4.44,0,TRAIN,3.0
2417,2.56,3.15,0.33,5.21,5.35,5.35,46.85,1.28,8.66,,0.19,0.23,1.23,2.56,18.68,13.72,,0.0,0.0,0.0,5.5,25.09,,0.0,1.28,1.28,259.07,255.39,200.02,,0.78,3.56,4.56,5.5,78.06,7.05,,0.0,0.0,0.0,5.99,20.56,,0.58,1.41,1.41,218.65,127.38,153.25,,0.71,2.43,3.43,5.99,70.87,8.45,,0.0,0.0,0.0,0,TRAIN,3.0
2418,8.16,8.14,63.29,-136.25,-136.25,-339.19,759.78,,-8.23,1669.89,0.0,0.0,1.0,8.16,-0.29,-2768.75,,0.0,0.0,0.0,-43.71,-60.01,-4.05,0.69,0.69,3.68,33.73,,9.06,27.07,0.27,0.37,1.37,112.27,27.15,-161.01,,0.0,9.64,72.27,-92.5,-136.23,-3.65,0.93,0.64,4.35,14.36,-0.95,3.26,12.1,0.32,0.47,1.47,175.83,32.1,-288.17,,0.0,8.46,99.49,0,TRAIN,3.0
2419,-2.03,150.86,-1.95,0.3,0.63,0.66,349.41,98.1,344.03,12.26,1.01,-75.08,-74.15,25.7,101.35,4.1,-0.04,0.26,26.62,77.84,0.95,-332.93,,0.28,0.68,0.68,309.02,122.05,302.5,0.03,1.0,-352.11,-351.11,24.23,100.28,4.29,-0.01,0.0,14.08,45.36,17.49,97.25,,0.39,0.93,0.93,269.42,113.53,211.55,0.02,0.82,4.56,5.56,37.56,82.02,24.76,0.76,0.0,10.67,24.14,0,TRAIN,3.0
2420,1.21,2.35,1.88,0.21,0.63,1.22,568.4,73.66,79.93,110.29,0.38,0.74,1.95,21.52,48.72,30.02,0.89,18.61,31.72,3681.2,1.54,3.02,2.4,0.49,0.84,1.34,567.83,62.98,88.95,96.64,0.37,0.72,1.96,25.01,36.65,30.15,0.97,18.14,26.96,1073.9,0.62,1.29,1.27,0.1,0.31,1.15,744.26,53.99,215.58,239.46,0.44,0.91,2.09,32.91,43.59,24.66,0.9,9.76,48.92,-1132.77,0,TRAIN,3.0
2421,4.06,6.86,8.63,1.8,2.36,2.36,773.64,1.44,309.61,,0.41,0.69,1.69,16.37,40.85,21.79,13.37,0.0,26.16,53.18,2.03,3.09,,2.11,2.75,2.77,813.1,11.55,279.18,5.85,34.17,51.91,1.52,14.53,34.17,17.63,18.77,0.0,19.96,43.02,0.43,0.62,,2.38,2.92,2.94,928.21,8.06,304.59,6.84,31.23,45.41,1.45,12.31,31.23,7.53,29.82,0.0,23.5,57.99,0,TRAIN,3.0
2422,24.1,73.91,18.15,0.59,1.22,1.22,262.09,112.16,178.44,,0.67,2.06,3.07,39.64,67.39,40.1,1.66,0.0,11.7,30.3,30.14,78.77,,0.58,1.21,1.21,94.72,35.05,55.44,,0.61,1.6,2.61,66.53,61.24,64.07,1.36,0.0,6.72,30.69,-11.58,-52.58,,0.48,1.23,1.23,79.54,40.26,53.79,,0.78,3.54,4.54,32.87,77.97,-3.67,1.38,0.0,7.73,73.15,0,TRAIN,3.0
2423,-12.53,371.26,-14.45,0.39,0.88,0.88,419.84,210.72,425.1,0.14,1.03,-30.64,-29.64,2.65,103.37,-8.82,-0.31,0.0,17.5,47.17,2.71,-237.81,,0.28,0.68,0.68,387.49,154.17,383.55,0.2,1.01,-88.8,-87.67,16.58,101.28,6.43,-0.02,0.0,10.52,53.62,16.72,106.02,,0.24,0.73,0.84,204.66,82.77,167.35,18.01,0.84,5.34,6.34,35.84,84.23,25.95,0.54,0.0,7.77,25.41,0,TRAIN,3.0
2424,0.11,0.12,0.75,19.79,22.36,22.36,1893.1,275.48,107.33,,0.07,0.07,1.07,0.11,6.71,1.67,,0.0,0.0,0.0,-24.06,256.19,-8.38,0.22,0.72,0.73,126.83,40.97,82.71,0.72,1.09,-11.65,-10.65,-24.06,109.39,-16.46,0.65,0.0,0.0,0.0,-29.1,129.07,-15.54,0.03,0.23,0.23,194.37,35.14,174.02,0.42,1.23,-5.44,-4.44,-26.43,122.55,-10.88,0.07,4.16,1.43,-26.62,0,TRAIN,3.0
2425,4.4,10.88,0.38,0.04,1.86,1.86,31.63,30.66,16.77,,0.6,1.47,2.47,152.59,59.58,7.39,,0.0,12.88,94.69,22.88,36.11,1.41,2.37,2.73,2.73,22.47,2.9,8.14,,0.37,0.58,1.58,253.1,36.64,62.44,,0.0,14.21,86.31,13.25,28.66,1.33,0.01,1.95,1.95,36.43,35.9,18.49,,0.54,1.16,2.16,130.59,53.76,24.65,,0.0,11.74,84.81,0,TRAIN,3.0
2426,19.51,159.1,18.92,0.02,1.14,1.14,353.1,341.72,306.4,,0.88,7.16,8.16,19.51,87.74,22.23,,0.0,0.0,0.0,68.17,102.61,,1.1,2.1,2.1,208.71,69.26,69.12,,33.56,50.52,1.51,68.17,33.56,203.12,2.24,0.0,0.0,0.0,22.37,34.93,,2.41,7.16,7.16,249.39,78.48,16.54,,35.95,56.13,1.56,22.43,35.95,62.23,1.23,0.0,0.03,0.11,0,TRAIN,3.0
2427,42.3,57.22,14.68,3.54,4.86,4.86,126.32,33.56,25.39,,0.26,0.35,1.35,127.79,26.08,162.74,,0.0,29.67,59.47,38.56,48.79,19.29,0.46,5.93,5.93,182.09,17.01,28.81,,0.21,0.27,1.27,90.8,20.97,184.66,15.25,0.0,26.13,50.17,15.27,17.5,10.06,11.07,14.18,14.18,239.93,49.81,16.01,,0.13,0.15,1.15,81.04,12.75,122.98,20.2,0.0,43.35,75.4,0,TRAIN,3.0
2428,-0.05,-2.43,-0.64,0.02,0.11,0.85,4233.23,,4092.24,3057.06,0.98,43.32,44.32,0.02,97.74,-0.06,0.13,0.0,0.9,62.09,1.91,55.01,11.41,0.06,0.07,0.48,2173.78,16.55,2075.19,850.04,96.53,2778.26,28.78,1.91,96.53,1.98,0.06,0.0,0.0,0.0,11.93,73.43,25.99,0.28,0.28,0.96,792.92,0.12,656.75,449.86,83.75,515.3,6.15,11.93,83.75,14.25,0.44,0.0,0.0,0.0,0,TRAIN,3.0
2429,2.44,-226.35,8.34,0.09,0.09,1.76,1244.49,,693.46,1157.9,0.56,-52.26,-92.75,2.44,56.34,4.33,,0.0,0.0,0.0,12.52,108.31,30.51,0.34,0.37,2.03,887.0,11.8,427.06,709.29,0.49,4.21,8.65,12.74,48.68,25.72,,0.0,0.41,0.61,10.76,48.8,16.44,0.4,0.4,1.92,556.47,,284.99,432.81,0.52,2.35,4.54,12.62,51.78,20.77,,0.0,2.59,10.07,0,TRAIN,3.0
2430,-17.45,187.03,-71.65,0.19,0.24,0.41,1494.87,60.24,795.57,180.71,1.07,-11.44,-10.72,-11.59,109.33,-2.97,0.38,18.18,24.05,-41.75,-5.72,-34.59,-13.55,0.17,0.21,0.51,862.41,15.06,245.57,125.45,0.83,4.99,6.05,1.06,82.51,13.9,0.66,20.24,10.54,-660.45,1.31,6.66,2.77,0.04,0.19,0.56,768.74,51.72,154.63,125.9,0.79,4.01,5.07,9.68,79.16,33.12,0.73,24.07,11.89,125.3,0,TRAIN,3.0
2431,-2.86,-10.41,-6.21,0.02,0.23,0.98,789.84,56.96,133.61,251.23,0.57,2.08,3.64,11.63,72.5,9.52,0.68,24.9,31.44,-678.71,9.58,24.65,18.65,0.07,0.26,1.3,708.9,43.45,90.86,266.74,46.28,119.08,2.57,27.35,46.28,36.65,0.78,25.57,25.56,164.12,3.47,10.67,8.56,0.01,0.57,1.29,897.76,235.36,174.09,302.06,57.43,176.59,3.07,18.58,57.43,16.28,0.95,29.26,26.11,250.51,0,TRAIN,3.0
2432,-0.84,-15.84,-1.52,0.06,0.24,0.78,659.97,107.84,617.88,335.56,0.95,17.89,18.89,-0.84,94.71,-0.86,0.2,0.0,0.0,0.0,12.01,46.2,7.28,0.0,0.04,0.39,220.53,4.96,161.09,56.03,0.74,2.85,3.85,12.01,74.0,16.48,0.37,0.0,0.0,0.0,1.86,8.62,9.46,0.04,0.07,0.48,1846.33,24.1,1229.23,528.08,0.74,3.42,4.62,1.86,73.9,3.6,0.37,6.48,0.0,0.0,0,TRAIN,3.0
2433,-0.02,-1.95,-0.03,0.88,2.67,10.72,431.22,71.19,39.77,324.31,0.99,80.12,81.12,-0.02,98.77,-0.02,,0.0,0.0,0.0,1.39,40.26,0.68,14.84,15.63,32.43,178.69,2.62,5.45,91.49,0.97,27.97,28.97,1.39,96.55,1.44,,0.0,0.0,0.0,1.35,40.72,1.85,29.01,29.32,108.18,497.46,1.43,4.55,358.48,0.97,29.13,30.13,1.35,96.68,1.4,,0.0,0.0,0.0,0,TRAIN,3.0
2434,0.53,0.6,0.34,5.19,9.6,9.6,112.69,104.14,23.61,,0.1,0.12,1.12,0.53,10.42,5.13,,0.0,0.0,0.0,9.92,60.04,,0.36,0.83,0.83,243.2,94.21,200.79,,0.83,5.05,6.05,21.14,83.48,13.29,0.53,0.0,5.49,31.18,12.08,67.49,,0.1,0.79,0.79,191.43,95.83,137.91,,0.82,4.59,5.59,24.95,82.1,21.96,0.56,0.0,4.92,25.89,0,TRAIN,3.0
2435,1.4,4.02,2.59,0.03,0.14,0.58,671.94,31.87,239.82,122.59,0.57,1.62,2.86,10.37,65.05,21.14,0.65,5.68,16.55,73.62,-0.89,-2.31,-1.86,0.0,0.07,0.69,761.04,23.25,258.39,204.84,0.54,1.41,2.6,8.76,54.13,24.01,0.69,9.94,14.7,51.84,0.49,1.23,0.96,0.01,0.13,0.89,719.42,30.83,215.74,194.25,0.55,1.39,2.52,10.86,54.99,18.25,0.85,16.85,14.84,77.25,0,TRAIN,3.0
2436,34.48,45.37,52.82,2.9,2.98,2.98,557.68,11.07,132.45,0.0,0.24,0.32,1.32,34.48,24.01,151.31,2.72,0.0,0.0,0.0,31.45,35.25,44.47,2.82,7.83,7.83,514.71,274.95,54.92,,0.11,0.12,1.12,31.45,10.79,343.9,5.74,0.0,0.0,0.0,19.52,21.42,52.05,5.19,10.33,10.33,970.87,439.59,85.55,,0.09,0.1,1.1,19.52,8.91,269.94,11.48,0.0,0.0,0.0,0,TRAIN,3.0
2437,0.96,1.81,0.79,0.03,1.54,1.9,297.44,118.75,78.33,27.69,46.42,87.16,1.88,22.16,46.42,28.78,1.26,0.0,12.48,52.79,1.38,2.02,1.42,0.12,0.93,0.98,375.07,68.07,82.85,4.05,31.13,45.47,1.46,31.2,31.13,64.1,0.99,0.2,22.19,46.6,-0.79,-1.48,-0.54,0.14,0.86,0.88,246.08,66.39,92.99,1.77,45.83,85.31,1.86,36.9,45.83,44.2,0.9,0.0,18.72,50.02,0,TRAIN,3.0
2438,-3.72,-69.72,-19.02,35.66,37.82,37.82,1861.34,10.22,4.73,,0.95,17.74,18.74,-3.72,94.66,13.0,1.11,86.53,0.0,0.0,3.44,37.6,16.93,40.69,43.32,43.32,1791.5,11.93,4.53,,0.91,9.93,10.93,3.44,90.85,12.23,1.12,85.56,0.0,0.0,5.45,35.81,22.76,17.07,17.8,18.23,1518.96,7.85,10.84,4.75,0.85,5.57,6.57,5.45,84.77,16.1,1.14,83.69,0.0,0.0,0,TRAIN,3.0
2439,9.49,27.87,6.77,0.01,0.13,0.53,259.78,13.53,86.54,48.33,0.66,1.94,2.94,27.59,65.95,37.54,0.71,12.08,12.92,46.99,0.56,1.78,0.6,0.09,0.21,0.61,387.92,21.34,137.82,73.94,0.68,2.16,3.16,20.56,68.31,23.76,0.74,17.19,15.35,64.71,0.52,1.62,0.5,0.06,0.2,0.72,346.22,21.22,112.48,78.33,0.65,2.02,3.1,22.29,65.38,24.69,0.78,19.53,14.93,67.29,0,TRAIN,3.0
2440,2.69,6.72,13.4,0.0,1.21,1.69,1814.97,675.24,489.06,279.65,0.6,1.5,2.5,6.64,59.99,11.73,1.07,9.43,19.73,-53.93,7.71,11.39,14.87,0.0,1.23,2.9,702.13,97.07,29.42,130.61,0.32,0.48,1.48,12.94,32.3,44.56,1.31,23.03,7.16,22.69,0.4,0.66,1.34,0.02,0.62,1.39,1222.88,157.07,63.63,201.47,0.35,0.58,1.66,4.95,34.8,22.58,1.05,16.39,10.58,44.73,0,TRAIN,3.0
2441,-32.04,101.74,,0.01,0.13,0.63,,,,,1.31,-4.18,-3.18,-21.32,131.5,-24.21,-1.94,0.0,,-51.66,1.93,-87.98,6.09,0.13,0.27,0.51,1145.77,165.39,1156.0,276.87,102.15,-4645.23,-45.47,3.09,102.15,4.81,-0.05,0.0,1.68,2496.71,2.16,374.48,6.48,0.14,0.19,0.48,1089.78,50.27,1071.19,303.0,99.39,17198.73,173.04,3.24,99.39,7.1,0.01,0.0,2.34,-697.77,0,TRAIN,3.0
2442,0.17,0.28,0.16,0.63,2.46,4.07,339.17,86.26,38.08,77.08,0.21,0.34,1.64,36.44,38.88,49.71,1.57,5.48,33.8,103.04,0.81,1.28,0.81,0.59,1.37,4.0,363.33,38.12,42.34,128.85,0.2,0.32,1.58,38.55,20.12,52.79,1.49,3.74,26.43,76.81,0.83,1.24,0.72,0.71,2.39,4.56,315.05,63.03,31.49,81.69,0.17,0.26,1.5,38.37,17.32,71.47,1.51,1.94,22.92,86.47,0,TRAIN,3.0
2443,40.24,75.57,26.12,0.77,1.72,1.73,236.3,103.34,91.05,1.28,0.47,0.88,1.88,48.98,46.76,91.09,2.85,7.77,5.68,13.46,27.43,50.08,16.8,2.13,2.87,2.89,222.93,25.42,30.68,0.84,0.45,0.83,1.83,34.19,45.24,67.86,1.68,31.32,2.87,9.79,24.29,40.67,21.2,1.46,2.65,2.68,317.72,80.76,64.08,1.98,0.4,0.67,1.67,29.88,40.28,71.62,1.98,18.58,3.25,8.44,0,TRAIN,3.0
2444,12.9,53.87,6.15,0.18,0.79,1.03,173.43,53.88,87.33,21.35,0.76,3.18,4.18,12.9,76.05,33.23,1.14,0.0,0.0,0.0,8.72,33.32,,0.22,0.96,1.07,256.13,137.37,187.04,20.06,0.74,2.82,3.82,8.72,73.84,25.48,1.23,0.0,0.0,0.0,9.88,42.86,4.68,0.29,1.24,1.34,172.49,90.49,90.21,10.2,0.77,3.34,4.34,9.88,76.94,26.26,1.8,3.3,0.0,0.0,0,TRAIN,3.0
2445,5.69,14.12,3.38,0.04,1.6,1.6,216.36,188.71,118.27,,0.6,1.48,2.48,37.28,59.69,23.86,4.59,1.35,18.77,61.54,3.18,5.22,1.82,0.01,2.43,2.43,207.93,174.95,30.79,,0.39,0.64,1.64,59.92,38.97,20.57,4.5,20.21,32.41,83.79,8.0,17.4,3.14,1.25,1.76,1.76,142.86,38.71,50.97,,0.54,1.17,2.17,52.69,54.01,21.65,8.7,17.6,17.54,69.65,0,TRAIN,3.0
2446,5.59,49.88,6.23,2.23,3.21,6.44,405.28,50.73,51.81,169.44,0.89,7.92,8.92,16.45,88.79,8.78,6.28,0.0,12.09,50.84,2.64,43.64,,0.57,0.82,3.62,608.2,36.93,147.35,412.94,0.94,15.51,16.51,13.66,93.94,4.53,6.81,0.0,12.91,46.53,-15.43,178.86,-21.5,0.62,1.07,2.81,507.13,68.13,153.06,266.03,1.09,-12.59,-11.59,-1.13,108.63,-13.69,4.92,0.0,14.16,3991.33,0,TRAIN,3.0
2447,-11.9,-255.58,-5.24,0.23,0.23,0.23,160.17,1.21,151.03,,0.95,20.47,21.47,5.91,95.34,-7.06,0.06,0.0,7.84,140.08,7.91,12.85,1.89,0.21,1.02,1.02,87.12,27.15,33.14,,38.46,62.51,1.63,66.07,38.46,77.86,1.02,0.0,13.92,63.87,0.17,0.18,0.04,6.08,6.08,6.08,81.91,,5.56,,6.86,7.37,1.07,81.9,6.86,487.54,1.6,0.0,18.39,69.81,0,TRAIN,3.0
2448,10.77,11.29,77.31,14.57,16.57,22.02,2613.28,183.44,91.83,507.54,0.05,0.05,1.05,38.08,4.59,326.63,4.47,0.0,196.07,-49.13,-1.35,-2.38,-16.78,0.06,1.57,1.84,4527.73,2855.22,1887.64,496.45,43.22,76.12,1.76,19.45,43.22,8.46,2.55,0.0,173.7,-39.24,0.02,0.03,0.19,0.13,1.53,1.99,3568.06,2018.54,1436.5,653.47,41.13,69.86,1.7,16.87,41.13,14.26,3.11,0.0,119.86,-36.69,0,TRAIN,3.0
2449,11.3,16.11,7.54,0.61,2.46,2.46,242.79,107.45,58.4,0.27,0.3,0.43,1.43,35.29,29.87,49.53,2.27,3.41,16.0,52.23,1.5,2.5,1.33,0.15,1.99,1.99,323.79,216.24,120.62,0.27,40.08,66.89,1.67,20.09,40.08,11.83,2.45,0.0,12.17,51.92,13.19,37.88,5.91,1.21,1.37,1.41,162.99,16.31,103.89,3.83,65.18,187.17,2.87,22.3,65.18,21.69,3.81,0.0,2.99,23.18,0,TRAIN,3.0
2450,-7.9,-27.02,-33.57,0.73,1.32,2.37,1546.54,46.77,462.75,491.26,0.63,2.16,3.42,2.82,70.76,8.35,2.19,17.91,45.55,-36.8,6.14,15.65,92.92,0.26,0.74,1.52,5506.03,441.83,2824.84,2181.37,0.61,1.55,2.55,19.23,60.74,33.12,2.23,0.0,198.02,-45.23,0.14,0.5,0.6,0.01,0.85,1.3,1608.85,734.07,615.65,515.07,0.73,2.65,3.65,7.61,72.63,13.78,3.78,32.36,33.01,-40.6,0,TRAIN,3.0
2451,0.73,5.53,0.84,0.41,0.97,1.01,417.11,200.0,358.07,12.9,0.87,6.57,7.57,4.05,86.8,0.84,1.05,0.0,3.8,63.56,2.82,18.51,,0.77,1.05,1.08,558.04,133.35,467.86,15.25,0.85,5.57,6.57,6.44,84.77,7.74,1.88,0.0,5.37,26.85,0.73,6.71,,0.47,0.74,0.76,1254.73,297.51,1106.83,22.69,0.89,8.25,9.25,2.82,89.19,4.28,0.34,0.0,6.99,31.38,0,TRAIN,3.0
2452,-1.12,-1.61,-2.55,0.1,1.07,2.06,826.32,123.17,119.81,126.31,0.24,0.34,1.43,13.77,30.15,31.35,1.14,0.85,33.81,4353.35,-4.19,-6.05,-13.45,0.11,0.48,1.96,1169.91,76.24,149.19,306.77,0.25,0.36,1.44,11.29,24.99,15.67,1.17,5.04,36.13,275.77,5.15,7.71,7.85,0.19,1.3,2.3,555.0,89.32,49.14,81.23,0.25,0.37,1.5,18.74,24.74,52.39,1.15,10.66,15.03,68.53,0,TRAIN,3.0
2453,22.71,41.4,64.8,0.02,0.85,0.91,516.44,383.38,463.69,28.06,0.45,0.82,1.82,22.71,45.14,51.4,0.93,0.0,0.0,0.0,-24.19,-64.55,-23.26,0.09,1.19,1.36,349.97,236.65,216.41,37.08,0.63,1.67,2.67,-24.19,62.53,-37.87,2.47,0.0,0.0,0.0,-31.86,489.7,-59.3,0.04,0.69,0.75,677.58,467.58,713.74,37.48,1.07,-16.37,-15.37,-31.86,106.51,-29.91,-0.32,0.0,0.0,0.0,0,TRAIN,3.0
2454,-8.27,-10.11,-35.16,9.46,9.88,12.98,1548.0,31.57,74.32,233.09,0.18,0.22,1.22,26.84,18.25,16.78,2.51,0.0,149.31,1212.13,-3.07,-3.83,-12.47,10.32,10.75,14.07,1477.48,28.86,68.5,227.57,0.19,0.23,1.25,33.25,18.6,36.02,2.71,0.59,106.15,529.07,0.03,0.04,0.13,6.55,7.78,9.86,1681.23,149.14,121.47,252.59,0.21,0.27,1.28,35.89,21.06,39.86,3.22,0.45,119.2,1152.9,0,TRAIN,3.0
2455,1.96,4.99,2.94,1.63,1.94,1.94,544.99,78.65,248.53,,0.46,1.17,2.54,9.22,60.63,11.77,3.79,0.0,10.87,56.82,4.43,10.39,6.79,1.46,1.63,1.63,557.48,54.01,315.95,,57.3,134.21,2.34,11.77,57.3,13.61,6.34,0.0,11.24,42.09,6.57,13.05,8.74,1.6,1.85,1.85,484.08,58.13,237.64,,49.64,98.56,1.99,14.7,49.64,22.18,6.0,0.0,10.82,36.35,0,TRAIN,3.0
2456,23.29,25.41,1.47,14.37,14.37,14.37,22.93,,1.58,,0.08,0.09,1.09,23.29,8.33,279.64,,0.0,0.0,0.0,1.91,2.2,,13.06,13.39,13.39,63.32,1.53,4.68,,0.13,0.15,1.15,45.53,13.24,14.44,,0.0,5.81,68.8,9.73,11.26,,17.22,17.89,17.89,56.28,2.09,3.11,,0.14,0.16,1.16,62.01,13.66,71.19,,0.0,6.43,62.54,0,TRAIN,3.0
2457,0.42,0.54,0.47,1.12,8.19,12.85,406.42,148.36,20.98,98.94,0.22,0.28,1.28,21.68,21.92,57.82,2.85,15.09,23.73,114.23,0.54,0.84,0.56,0.34,1.5,3.19,380.07,54.33,46.91,78.98,0.36,0.56,1.56,19.94,35.73,19.05,2.01,19.51,14.3,200.6,0.07,0.11,0.09,0.53,1.98,3.26,482.58,106.18,73.07,93.36,0.42,0.72,1.72,16.66,41.63,14.2,1.68,15.03,15.43,105.47,0,TRAIN,3.0
2458,10.0,19.46,30.81,0.38,1.53,1.85,1121.46,173.7,524.82,172.57,0.49,0.94,1.95,13.06,48.62,23.58,4.24,0.0,9.44,39.77,12.9,25.91,25.77,0.12,1.52,1.63,727.14,493.21,353.91,38.65,0.5,1.01,2.01,15.72,50.13,31.44,2.53,0.0,4.08,15.35,6.92,13.0,61.07,0.33,0.97,1.74,3210.68,866.5,1356.56,1043.45,0.43,0.82,1.88,9.06,43.47,24.33,2.12,0.0,13.68,24.5,0,TRAIN,3.0
2459,-5.29,-8.55,-12.36,0.09,0.32,0.97,850.81,66.3,286.64,189.76,0.35,0.56,1.62,9.12,38.12,20.42,0.94,0.0,33.69,65.38,-23.6,-51.07,-50.57,0.06,0.18,0.4,779.83,45.47,386.89,84.94,0.51,1.1,2.16,-7.02,50.69,-22.2,0.59,0.0,25.84,120.64,-1.4,-3.0,-3.4,0.13,0.23,0.47,884.8,45.83,438.5,103.75,0.51,1.09,2.15,18.3,50.68,12.4,0.62,0.0,35.52,61.28,0,TRAIN,3.0
2460,1.03,3.9,0.91,0.15,0.45,0.49,320.99,70.23,232.51,9.26,0.73,2.77,3.77,14.86,73.5,10.96,0.42,0.0,12.2,58.16,30.06,63.47,,0.33,1.15,1.17,375.84,160.16,194.86,4.1,0.53,1.11,2.11,38.05,52.63,66.79,1.23,0.0,5.78,10.58,38.04,46.72,,2.62,3.66,3.71,359.42,67.86,65.13,3.38,0.19,0.23,1.23,46.33,18.56,225.12,2.56,0.0,5.66,9.29,0,TRAIN,3.0
2461,0.3,1.12,0.93,0.02,1.78,2.83,1141.23,429.99,164.57,262.68,0.65,2.46,3.76,12.72,73.39,11.24,0.74,7.24,38.96,217.99,0.18,0.78,0.74,0.01,1.71,2.49,1472.59,652.41,280.41,303.46,0.72,3.04,4.25,10.8,76.47,7.38,0.72,7.13,42.96,143.3,0.25,1.11,1.11,0.35,3.82,4.57,1639.65,665.17,94.68,143.99,0.66,2.95,4.5,6.97,65.6,8.75,0.5,5.98,21.25,633.58,0,TRAIN,3.0
2462,8.81,16.56,9.55,0.66,0.75,2.05,394.56,15.76,181.86,239.3,0.47,0.88,1.88,20.04,46.77,26.68,11.43,0.0,12.17,-68.19,9.73,15.38,,1.24,1.57,2.6,337.63,40.27,122.17,126.54,0.37,0.58,1.58,9.73,36.75,26.47,13.51,0.0,0.0,0.0,2.73,4.74,,1.2,1.51,2.27,648.09,82.15,270.92,206.89,0.42,0.74,1.74,2.73,42.41,6.43,14.18,0.0,0.0,0.0,0,TRAIN,3.0
2463,36.28,71.4,24.72,2.22,2.72,2.72,247.98,33.72,67.27,,0.49,0.97,1.97,64.15,49.19,85.35,2.78,18.9,18.99,33.31,2.56,5.79,,0.78,1.15,1.15,751.48,150.44,207.9,,0.56,1.26,2.26,17.38,55.72,27.5,1.29,27.64,21.25,28.78,-12.16,-26.48,,1.33,1.34,1.34,886.23,3.81,311.25,,0.54,1.18,2.18,-1.61,54.1,11.27,1.67,18.4,20.07,37.58,0,TRAIN,3.0
