Seq_Number,ROA_0,ROE_0,ROS_0,L1_0,L2_0,L3_0,DOA_0,DOKP_0,DOKZ_0,DOZ_0,CZ_0,ZVI_0,FP_0,NI_0,KCZ_0,FKCZ_0,KSA_0,ZVB_0,MT_0,MPH_0,ROA_1,ROE_1,ROS_1,L1_1,L2_1,L3_1,DOA_1,DOKP_1,DOKZ_1,DOZ_1,CZ_1,ZVI_1,FP_1,NI_1,KCZ_1,FKCZ_1,KSA_1,ZVB_1,MT_1,MPH_1,ROA_2,ROE_2,ROS_2,L1_2,L2_2,L3_2,DOA_2,DOKP_2,DOKZ_2,DOZ_2,CZ_2,ZVI_2,FP_2,NI_2,KCZ_2,FKCZ_2,KSA_2,ZVB_2,MT_2,MPH_2,IS_BANKRUPT,TYPE,RUN
2843,-1.13,-1.35,-3.0,2.17,2.6,4.66,963.52,48.98,117.98,246.85,0.15,0.18,1.19,14.51,16.08,83.75,2.03,0.0,41.41,129.58,5.1,5.95,8.22,2.51,2.97,4.94,589.1,27.81,65.62,131.16,0.13,0.16,1.17,20.54,14.41,121.7,1.97,0.0,24.93,110.81,-10.98,-12.8,-28.3,1.26,1.67,4.27,938.7,39.3,106.06,279.68,0.13,0.15,1.17,6.5,14.28,28.23,1.69,0.0,45.06,1014.29,0,TEST,0.0
2844,19.45,23.92,13.35,2.25,5.35,5.35,249.86,143.19,46.15,0.0,0.19,0.23,1.23,19.45,18.67,104.18,,0.0,0.0,0.0,18.29,49.47,35.55,0.38,0.38,0.38,709.53,1.41,441.08,,0.63,1.7,2.7,18.29,63.03,29.02,0.49,0.0,0.0,0.0,1.02,7.83,0.58,0.12,0.73,0.74,204.48,105.14,172.34,1.18,0.87,6.65,7.65,38.35,86.92,9.69,0.36,0.11,20.97,102.34,0,TEST,0.0
2845,3.49,8.38,2.58,0.68,1.52,1.52,269.43,131.03,155.06,0.0,0.58,1.4,2.4,18.76,58.34,19.7,3.64,0.0,11.3,57.84,2.39,7.51,1.93,0.6,1.17,1.17,295.33,113.33,198.57,,0.68,2.15,3.15,16.21,68.22,17.75,1.58,0.0,11.19,56.66,2.0,7.57,1.71,0.64,1.19,1.19,311.57,123.56,226.73,,0.74,2.79,3.79,17.4,73.64,9.91,2.14,0.0,13.19,59.81,0,TEST,0.0
2846,1.65,2.19,3.58,0.87,5.32,6.78,788.08,136.83,30.72,45.48,0.14,0.19,1.33,18.92,24.6,89.57,1.17,0.0,37.38,-318.98,0.39,0.5,0.79,2.35,5.25,6.66,741.5,105.06,36.26,51.96,0.13,0.17,1.29,18.18,22.66,89.23,1.28,0.0,36.15,-275.43,0.03,0.04,0.08,3.37,5.37,7.11,794.59,76.6,38.37,66.75,0.12,0.15,1.26,20.57,12.26,94.21,1.36,0.0,32.66,-1530.11,0,TEST,0.0
2847,0.18,0.2,0.1,39.63,36.86,36.86,209.44,-15.49,5.59,,0.11,0.12,1.12,151.7,11.08,1.6,,0.0,87.18,99.22,-13.79,-15.34,-9.76,11.14,11.14,11.14,258.31,0.0,22.85,0.0,0.11,0.12,1.11,104.35,10.8,-127.75,,0.0,83.61,115.11,0.03,0.04,,3.42,3.82,3.82,168.07,17.58,43.4,0.0,0.28,0.39,1.39,196.41,27.99,0.11,,0.0,64.15,70.26,0,TEST,0.0
2848,-5.74,-76.34,-1.86,0.52,0.63,0.64,117.75,8.26,73.59,0.36,0.92,12.29,13.31,-5.74,92.48,2.85,0.62,0.0,0.0,0.0,3.35,22.23,0.84,0.65,0.65,0.66,90.96,0.1,43.04,0.13,0.83,5.52,6.63,3.35,84.93,35.71,0.77,0.0,0.0,0.0,0.0,-0.03,0.0,0.82,0.84,0.97,98.28,1.78,66.46,8.51,0.88,7.48,8.48,0.1,88.21,23.37,0.99,0.0,0.03,0.31,0,TEST,0.0
2849,0.36,0.46,1.19,1.2,1.76,4.87,1207.99,37.73,63.08,210.81,0.13,0.16,1.28,14.88,21.64,73.05,1.16,0.32,48.2,204.05,0.12,,0.39,1.1,1.51,3.91,1174.05,32.56,79.33,192.68,0.14,,,12.57,22.45,68.24,0.09,0.0,40.05,150.74,0.39,0.49,1.27,2.52,3.21,7.34,1183.09,33.77,49.03,205.25,0.12,0.16,1.25,13.99,20.19,81.06,1.26,0.45,44.18,148.88,0,TEST,0.0
2850,0.01,0.11,0.02,0.06,0.4,0.88,574.86,60.25,175.33,84.23,0.8,6.11,7.64,32.66,86.91,32.12,0.83,3.26,51.56,-304.05,-6.87,-100.68,-12.03,0.6,0.91,1.71,639.16,50.93,164.18,131.85,0.91,13.27,14.65,25.17,93.18,19.46,1.23,16.94,56.12,-1807.57,-9.36,-1026.6,-12.73,0.07,0.23,0.87,495.31,34.33,216.74,141.47,0.97,106.24,109.72,38.45,99.09,14.77,0.83,0.0,65.05,-495.99,0,TEST,0.0
2851,0.71,1.11,2.89,0.08,0.39,2.5,1477.05,44.62,121.43,303.2,0.22,0.35,1.56,13.94,35.93,38.18,1.0,4.32,53.67,143.96,-0.87,-1.45,-3.42,0.08,0.44,1.62,1432.07,80.38,171.88,268.32,0.29,0.48,1.66,12.57,39.84,25.85,0.98,8.24,52.75,175.25,0.01,0.01,0.03,0.06,0.65,2.47,1504.63,95.63,83.35,297.68,0.27,0.42,1.58,13.19,36.56,35.53,1.06,10.76,54.49,164.24,0,TEST,0.0
2852,0.32,-0.84,0.15,0.21,1.91,1.93,170.34,46.38,27.33,0.51,1.38,-3.62,-2.62,7.03,138.22,40.81,-0.21,19.9,3.14,9.38,-24.29,33.35,-11.95,0.05,0.22,0.22,179.63,45.63,279.02,0.6,1.73,-2.37,-1.37,-15.8,172.82,9.01,-0.9,10.83,4.18,59.65,46.22,-1156.68,15.47,0.18,0.22,0.23,121.85,4.11,98.84,0.09,1.04,-26.03,-25.03,52.08,104.0,69.82,0.22,0.0,1.96,9.24,0,TEST,0.0
2853,-18.73,-19.29,-264.05,5.87,6.72,11.05,5132.3,81.08,95.62,419.62,0.03,0.03,1.03,1.9,2.92,-218.69,1.23,0.0,290.88,-318.69,-16.84,-17.6,-198.61,2.23,2.72,5.72,4305.81,59.75,121.72,370.27,0.04,0.05,1.05,6.33,4.36,-157.94,1.15,0.0,273.25,-333.59,-13.3,-13.91,-136.82,0.5,0.88,3.82,3744.22,41.51,108.16,322.05,0.04,0.05,1.05,13.95,4.38,-85.17,1.08,0.0,280.35,-788.89,0,TEST,0.0
2854,35.49,90.1,23.67,0.62,1.27,1.62,242.75,95.09,145.5,51.02,0.61,1.54,2.54,35.94,60.61,61.12,25.44,0.0,0.3,2.05,-5.47,-116.39,-2.48,0.3,0.55,0.94,165.55,37.36,152.19,59.53,0.95,20.26,21.26,-4.2,95.3,-2.13,0.42,0.0,0.58,-1.89,5.25,56.76,3.35,0.13,0.17,1.01,232.09,8.03,208.32,178.65,0.91,9.82,10.82,6.36,90.76,8.58,1.32,0.0,0.71,-3.64,0,TEST,0.0
2855,-6.04,-68.89,-4.51,0.02,0.72,0.75,271.78,171.37,194.25,6.94,0.91,10.4,11.4,16.51,91.23,0.75,0.3,18.14,16.84,-73.45,-6.6,-31.2,-3.12,0.32,0.85,0.87,172.42,59.44,85.73,2.29,0.97,4.59,4.73,6.26,78.84,-1.19,1.26,30.44,6.08,79.01,-0.11,-0.28,-0.09,0.02,0.86,1.24,308.75,110.54,86.23,51.29,0.62,1.63,2.63,13.08,61.95,9.88,1.76,24.06,11.18,198.03,0,TEST,0.0
2856,7.51,15.36,2.64,4.45,6.12,6.97,128.1,4.23,2.54,2.2,0.5,1.03,2.04,37.19,51.09,53.41,1.12,47.2,10.44,43.55,1.05,2.16,0.55,-0.14,0.8,0.87,191.61,36.69,38.95,2.65,0.5,1.04,2.06,33.2,51.43,15.06,0.91,25.79,16.88,66.69,0.17,0.35,0.12,0.63,0.84,0.99,261.72,11.63,13.2,8.93,0.5,1.0,2.01,28.1,50.27,17.76,0.93,39.77,20.08,63.89,0,TEST,0.0
2857,-0.03,-0.08,-0.02,0.15,0.4,0.47,271.75,41.19,163.33,12.14,0.64,1.79,2.79,1.42,64.21,30.35,0.55,0.0,1.08,6.1,0.46,1.34,0.62,0.32,0.43,0.48,487.94,32.36,311.37,17.85,0.65,1.88,2.88,1.02,65.29,11.01,0.52,0.0,0.74,5.82,-0.54,-1.54,-0.86,0.32,0.41,0.44,575.3,33.15,367.25,12.99,0.65,1.84,2.84,0.46,64.74,11.79,0.5,0.0,1.58,9.09,0,TEST,0.0
2858,0.14,0.19,0.52,0.01,0.89,2.12,1401.26,161.74,71.03,231.89,0.19,0.27,1.41,14.69,28.87,36.45,1.07,8.56,56.03,344.36,0.16,0.23,0.53,0.08,0.81,1.8,1225.31,143.66,90.24,199.41,0.22,0.33,1.46,15.31,31.46,30.41,1.05,9.04,50.87,277.49,-0.22,-0.3,-0.75,0.03,0.77,2.09,1272.54,134.72,67.08,246.02,0.21,0.29,1.41,15.75,29.07,33.23,1.1,9.27,55.81,167.24,0,TEST,0.0
2859,-3.88,-9.58,-8.51,0.19,0.34,0.93,797.78,40.39,199.23,170.68,0.46,1.14,2.47,15.08,59.46,19.66,0.75,11.42,41.57,146.6,-5.3,-12.76,-9.47,0.01,0.28,1.0,652.24,51.82,187.07,137.95,0.41,1.0,2.41,17.08,58.46,22.59,0.74,0.36,40.0,148.47,-7.13,-19.91,-13.59,0.01,0.48,1.19,693.67,94.41,193.47,145.27,0.5,1.39,2.79,14.69,64.2,15.2,0.84,1.14,41.57,144.04,0,TEST,0.0
2860,0.21,13.08,0.22,0.01,0.39,0.93,373.62,97.95,237.99,140.01,0.94,58.32,61.98,30.43,98.39,8.32,0.44,17.84,31.01,88.13,6.41,52.44,6.38,0.08,0.26,0.68,363.59,46.8,248.5,103.87,0.72,5.89,8.19,34.03,87.78,24.22,0.25,0.0,27.52,63.96,2.0,13.64,1.82,0.03,0.42,0.72,330.36,90.18,226.11,67.76,0.72,4.91,6.81,32.06,85.31,19.35,0.32,0.0,27.28,76.29,0,TEST,0.0
2861,4.43,23.82,1.92,0.67,1.65,1.65,157.8,85.29,87.64,0.0,0.81,4.38,5.38,19.02,81.42,20.67,6.76,24.94,6.32,40.45,-7.29,-32.44,-3.57,0.07,1.44,1.54,178.89,152.49,111.33,11.49,0.78,3.45,4.45,17.14,77.52,7.22,48.53,13.62,11.97,70.65,1.43,4.0,0.74,0.42,1.27,1.56,189.29,25.06,118.32,34.11,0.64,1.8,2.8,33.65,64.23,2.67,65.57,0.0,16.75,83.77,0,TEST,0.0
2862,0.33,3.09,2.18,1.17,7.57,10.61,2405.47,977.72,97.93,470.18,0.89,8.37,9.37,46.8,89.33,21.31,0.35,2.3,307.12,-504.15,0.02,0.19,0.09,0.45,2.68,3.99,1969.46,685.56,308.57,410.62,0.91,10.12,11.13,44.35,91.01,12.86,0.26,0.0,239.2,-752.16,-0.15,-1.79,-1.05,0.32,2.19,3.24,2501.71,855.09,302.57,477.84,0.91,10.76,11.76,35.25,91.47,10.03,0.22,6.18,176.72,-167.1,0,TEST,0.0
2863,10.84,95.77,8.18,0.35,0.96,0.96,274.59,145.76,240.67,0.0,0.89,7.83,8.83,13.21,88.68,22.79,0.78,0.0,1.78,13.46,6.66,24.09,5.2,0.69,1.2,1.2,284.99,104.02,203.02,,0.72,2.61,3.61,15.67,72.33,31.22,2.45,0.0,7.03,44.25,18.28,29.99,81.87,2.32,2.38,2.38,1629.9,39.17,626.48,,0.39,0.64,1.64,18.67,39.03,75.29,9.57,0.0,1.72,13.52,0,TEST,0.0
2864,11.03,35.31,12.12,0.75,2.81,3.3,399.84,117.85,57.22,28.43,0.69,2.2,3.2,18.8,68.75,22.65,0.61,0.0,8.53,36.52,0.11,0.28,0.2,1.82,9.05,10.5,657.7,218.59,30.24,44.53,0.61,1.56,2.56,11.83,60.94,7.8,0.78,0.0,21.13,160.87,-3.01,-7.04,-17.54,6.96,21.31,25.87,2120.3,523.95,36.49,168.76,0.57,1.34,2.34,5.48,57.22,3.02,0.79,0.0,49.48,-361.53,0,TEST,0.0
2865,1.35,2.92,1.04,0.03,0.84,1.21,279.24,102.68,84.84,47.5,0.54,1.16,2.16,23.12,53.8,18.08,1.2,14.99,16.7,69.75,0.33,0.53,0.26,0.1,1.24,1.92,292.51,104.56,58.91,62.7,0.38,0.62,1.62,19.71,38.37,17.97,1.71,11.24,15.54,78.83,-5.16,-7.65,-4.72,0.01,1.15,2.25,333.05,105.62,51.78,103.07,0.33,0.48,1.48,13.14,32.57,2.9,1.95,12.4,16.74,100.99,0,TEST,0.0
2866,0.52,4.78,0.17,0.31,0.77,1.6,122.49,31.62,47.81,58.44,0.88,8.16,9.22,21.83,89.15,7.61,4.86,17.36,7.17,68.7,0.03,0.3,0.01,0.0,0.75,1.98,108.87,37.22,49.8,62.12,0.88,7.65,8.69,21.34,88.49,5.19,6.61,0.0,6.35,71.51,0.21,3.14,0.09,0.27,1.08,1.96,146.25,54.91,49.96,60.22,0.92,13.49,14.68,14.16,93.19,3.76,6.37,12.1,5.6,70.38,0,TEST,0.0
2867,0.03,0.1,0.41,0.0,1.13,1.32,5437.5,4305.05,3829.95,732.35,0.71,2.48,3.48,4.63,71.26,2.97,4.59,0.0,68.68,-5.94,-0.32,-1.87,-4.56,0.67,0.9,1.09,5266.91,1021.59,4307.35,817.32,0.83,4.92,5.92,5.7,83.12,3.21,1.78,0.0,86.77,-15.02,-1.54,-8.99,-63.07,0.05,0.39,0.56,14948.58,4200.54,12237.3,2128.93,0.83,4.85,5.85,10.4,82.92,7.36,0.32,0.0,490.06,-29.71,0,TEST,0.0
2868,-0.18,-0.72,-0.04,0.24,1.23,1.32,72.74,53.67,54.11,4.78,0.76,3.08,4.08,50.26,75.51,-0.23,,0.0,10.08,125.95,-45.88,3359.48,-6.84,0.05,0.71,0.87,54.45,34.32,52.7,8.99,1.01,-74.23,-73.23,42.45,101.37,-42.02,-0.04,0.0,13.18,96.44,-1.12,78.66,-0.99,0.03,0.68,0.98,322.83,207.8,264.08,95.96,1.01,-71.41,-70.41,18.72,101.42,0.08,-0.44,16.08,17.59,85.23,0,TEST,0.0
2869,7.5,63.78,3.26,0.15,1.13,1.13,158.38,135.31,138.23,,0.88,7.51,8.51,42.81,88.24,8.5,,0.0,15.36,79.97,-0.05,-0.52,-0.02,0.08,1.07,1.07,133.51,117.62,118.5,0.0,0.9,8.99,9.99,62.81,89.99,0.03,2.6,0.0,22.99,94.66,-9.04,-146.08,,0.3,1.02,1.02,109.2,72.78,101.32,,0.94,15.17,16.17,100.22,93.81,-8.04,1.42,0.0,23.48,67.99,0,TEST,0.0
2870,0.24,13.6,0.65,0.05,0.41,1.02,996.85,336.46,868.59,573.6,0.98,56.35,57.35,0.75,98.26,1.79,1.52,10.13,1.41,828.7,-0.74,-25.5,-0.55,0.08,0.35,1.05,270.44,63.14,234.61,166.75,0.97,33.28,34.28,9.76,97.08,3.1,1.63,9.02,7.78,-18.89,-191.52,104.42,-2133.09,0.02,0.04,0.34,4054.09,135.16,10660.78,3276.42,2.83,-1.54,-0.55,-191.52,283.41,-63.97,-16.51,16.89,0.0,0.0,0,TEST,0.0
2871,18.51,39.53,3.66,0.47,1.93,1.93,71.94,5.5,35.23,,0.53,1.14,2.14,90.02,53.18,57.04,,0.0,14.13,65.35,39.46,62.97,11.14,1.76,2.74,2.74,103.08,2.74,35.74,0.0,0.37,0.6,1.6,63.2,37.33,105.71,45.86,0.0,6.7,30.26,20.94,25.82,6.73,2.35,4.69,4.69,117.01,47.26,20.18,0.0,0.19,0.23,1.23,43.73,18.91,128.15,5.0,0.0,7.33,38.76,0,TEST,0.0
2872,11.6,50.81,11.14,0.17,0.41,1.15,349.58,43.14,178.27,134.5,0.77,3.38,4.38,23.85,77.17,25.06,1.2,19.92,11.76,32.58,3.9,13.43,2.94,0.56,0.92,1.12,275.06,44.74,124.62,25.4,0.71,2.45,3.45,19.23,70.99,16.73,1.14,19.8,11.56,48.64,0.51,1.66,0.57,0.46,1.29,1.85,406.86,140.15,167.34,96.9,0.69,2.25,3.25,25.12,69.28,18.41,2.91,26.12,27.51,85.25,0,TEST,0.0
2873,4.93,30.89,6.76,0.0,0.23,1.02,499.37,74.58,207.8,271.1,0.8,5.03,6.27,25.65,84.05,24.61,0.91,25.77,28.43,169.43,7.13,34.54,8.78,0.04,0.15,1.18,449.52,16.44,28.62,155.48,0.74,3.58,4.84,24.19,79.35,36.32,1.0,29.29,21.01,78.44,0.35,1.69,0.66,0.02,0.05,1.09,688.73,7.06,129.2,357.82,0.79,3.79,4.82,18.28,79.26,23.76,1.08,34.19,33.93,159.09,0,TEST,0.0
2874,5.74,29.24,1.64,0.44,1.07,1.07,103.7,44.54,70.52,,0.8,4.09,5.09,18.9,80.37,14.05,1.26,8.35,3.75,41.97,3.47,16.17,0.55,0.78,1.11,1.11,58.16,14.24,42.21,,0.79,3.66,4.66,11.46,78.53,10.49,1.48,3.22,1.27,35.16,3.53,17.72,1.33,0.35,1.31,1.31,136.82,87.45,90.98,,0.8,4.02,5.02,10.32,80.08,9.49,2.88,12.55,2.55,37.19,0,TEST,0.0
2875,9.85,28.2,8.9,0.94,1.66,1.7,328.6,124.17,185.74,7.45,0.65,1.86,2.86,35.48,65.05,16.42,14.32,0.0,23.14,66.18,4.35,45.62,5.22,0.7,1.2,1.2,437.91,162.89,351.7,0.89,0.9,9.49,10.49,23.01,90.47,5.69,5.88,0.0,22.39,71.69,2.05,21.06,4.93,0.98,1.18,1.18,875.71,124.79,714.95,1.85,0.9,9.29,10.29,19.02,90.28,3.34,5.05,0.0,40.83,88.32,0,TEST,0.0
2876,2.23,5.78,3.57,0.03,1.18,1.18,582.97,172.14,148.92,,0.61,1.59,2.59,7.57,61.44,48.6,1.04,0.96,8.56,17.38,7.48,16.78,12.77,0.07,1.5,1.5,623.38,303.05,219.02,,0.55,1.24,2.24,13.4,55.45,55.07,1.45,0.67,10.13,28.92,-3.45,-9.82,-6.54,0.08,1.01,1.01,690.41,272.32,313.56,,0.65,1.85,2.85,1.49,64.88,23.44,1.06,0.32,9.36,21.17,0,TEST,0.0
2877,15.46,119.62,3.92,0.37,1.01,1.02,92.25,41.97,73.74,0.54,0.87,6.74,7.74,127.12,87.08,21.89,0.94,0.0,28.3,82.86,11.54,45.96,2.45,0.23,1.11,1.11,77.52,44.51,53.43,0.14,0.75,2.98,3.98,123.34,74.9,19.82,1.18,0.0,23.74,84.32,11.3,53.67,6.02,0.1,1.14,1.14,193.73,149.33,147.51,0.05,0.79,3.75,4.75,55.63,78.94,16.23,2.38,0.0,23.59,74.69,0,TEST,0.0
2878,6.24,24.02,6.16,1.84,2.55,2.55,359.12,40.52,57.46,0.0,0.74,2.85,3.85,29.26,74.02,29.63,1.64,0.0,22.71,44.77,-0.9,-2.34,-0.52,8.78,11.85,11.85,213.39,19.22,6.26,,0.62,1.62,2.62,24.1,61.8,18.85,1.52,0.0,14.61,39.22,-1.71,-5.6,-2.59,2.41,2.96,2.96,551.8,42.96,78.97,,0.69,2.28,3.28,27.51,69.48,1.43,1.55,0.0,44.29,77.99,0,TEST,0.0
2879,1.09,1.68,0.78,0.04,0.61,1.72,260.01,51.27,50.33,101.41,0.35,0.54,1.54,6.32,35.12,6.14,1.64,15.42,3.74,38.37,0.32,0.68,0.38,0.03,0.47,1.89,436.29,72.15,165.13,237.18,0.53,1.13,2.14,3.32,53.23,2.05,2.22,14.51,3.59,37.81,0.48,0.81,0.23,0.2,0.27,2.3,170.41,3.23,46.28,95.02,0.41,0.69,1.69,12.46,40.67,11.19,1.97,13.03,5.61,55.36,0,TEST,0.0
2880,14.81,41.95,21.56,0.79,1.34,1.37,529.79,180.15,331.67,11.11,0.65,1.83,2.83,34.78,64.7,29.09,2.69,0.0,29.07,43.05,36.1,45.67,24.59,2.69,4.37,4.5,248.63,80.19,47.74,6.32,0.21,0.26,1.26,64.21,20.95,191.05,6.57,0.0,19.15,36.11,11.74,13.01,22.83,3.52,10.87,11.18,707.92,412.94,56.18,18.01,0.1,0.11,1.11,37.17,9.76,139.75,8.97,0.0,49.45,59.63,0,TEST,0.0
2881,7.38,32.61,6.18,0.0,1.07,1.09,304.49,228.46,210.25,5.38,0.77,3.42,4.42,24.33,77.36,11.77,1.16,3.66,14.18,57.06,4.36,9.98,3.54,0.03,1.23,1.28,296.28,170.03,134.14,7.74,0.56,1.29,2.29,34.57,56.36,12.81,1.2,2.67,24.53,73.37,0.0,0.0,,0.12,0.96,1.0,372.61,176.83,210.87,9.15,0.61,1.57,2.57,33.36,61.16,6.02,0.96,0.0,34.14,132.14,0,TEST,0.0
2882,-6.63,478.58,-19.19,0.35,0.97,0.97,1054.12,503.64,819.96,0.27,1.01,-73.22,-72.22,-2.61,101.38,-1.47,0.88,0.0,11.63,109.97,-38.6,95.04,-69.87,0.07,0.62,0.65,660.63,407.25,741.99,23.22,1.41,-3.46,-2.46,-25.75,140.62,-20.85,-0.59,0.0,23.26,-95.55,-16.06,290.62,-44.06,0.0,0.81,0.99,998.79,700.81,861.87,158.33,1.06,-19.1,-18.1,-4.51,105.53,-8.06,0.87,0.2,31.7,224.71,0,TEST,0.0
2883,16.3,26.28,22.17,0.37,0.9,1.73,495.19,88.58,166.22,139.25,0.34,0.55,1.61,33.55,37.98,128.43,1.52,0.0,23.47,-80.07,18.15,27.21,26.17,0.03,2.02,2.44,526.1,344.97,172.69,72.55,0.33,0.5,1.5,36.04,33.28,93.66,3.54,0.0,25.78,-121.64,2.98,4.84,3.19,0.28,1.78,2.28,389.52,222.87,147.96,74.81,0.38,0.62,1.62,16.35,38.41,18.56,4.96,0.0,14.3,-35.39,0,TEST,0.0
2884,2.0,13.0,0.34,0.19,1.32,1.32,62.19,52.75,46.66,,0.85,5.5,6.5,146.73,84.61,2.36,,0.0,24.73,97.51,0.87,10.83,0.42,0.16,1.1,1.1,176.21,149.26,157.48,,0.92,11.39,12.39,68.4,91.93,0.95,,0.0,32.6,97.15,-0.25,-5.39,-0.12,0.39,0.9,0.9,168.74,80.16,155.87,,0.95,20.5,21.5,46.94,95.35,0.83,0.34,0.0,21.88,87.45,0,TEST,0.0
2885,5.0,17.53,7.39,0.03,0.41,1.01,538.56,113.05,220.15,184.55,0.71,2.5,3.51,42.64,71.5,20.54,0.94,14.89,55.69,-882.38,1.27,4.45,1.99,0.02,0.4,0.95,573.07,126.72,259.4,188.37,0.72,2.51,3.51,35.69,71.51,16.53,0.84,17.27,54.05,-606.11,-26.51,-264.55,-32.34,0.02,0.09,0.72,444.11,21.3,157.4,202.13,0.9,8.97,9.98,22.39,89.98,-14.67,0.42,43.72,59.66,-307.11,0,TEST,0.0
2886,5.03,96.48,1.8,0.36,1.1,1.1,130.34,68.12,92.68,,0.95,18.2,19.2,219.16,94.79,10.51,1.32,0.0,76.68,94.13,-0.44,-5.55,-0.18,-0.57,1.33,1.33,148.17,146.89,77.26,0.0,0.92,11.55,12.55,144.47,92.03,20.44,1.57,0.0,58.83,82.44,5.2,61.65,4.52,0.21,1.09,1.09,316.02,241.54,271.92,0.0,0.92,10.84,11.85,12.61,91.56,6.51,2.74,2.15,6.43,64.13,0,TEST,0.0
2887,2.01,51.47,1.31,0.02,0.49,0.72,236.1,59.83,127.02,29.38,0.96,24.57,25.57,9.51,96.09,11.1,0.07,0.0,4.86,43.27,-12.3,-2261.9,-14.14,0.03,0.64,0.88,419.58,107.06,176.32,43.41,0.99,182.85,183.85,-4.28,99.46,-1.81,0.01,0.0,9.22,131.33,8.47,52.3,5.3,0.45,1.16,1.36,227.9,64.69,89.96,17.76,0.84,5.17,6.18,14.04,83.81,19.35,1.32,0.0,3.49,24.9,0,TEST,0.0
2888,1.37,-37.73,0.47,0.06,0.15,0.62,126.35,11.15,129.23,60.81,1.04,-28.63,-27.63,9.01,103.62,6.78,-0.1,0.0,2.65,106.54,-4.33,59.86,-1.25,0.04,0.21,0.67,105.79,19.0,111.51,52.94,1.07,-14.83,-13.83,5.43,107.23,-0.04,-0.26,0.0,2.83,94.9,1.4,-128.78,0.91,0.07,0.18,0.4,235.38,26.01,235.08,53.85,1.01,-92.75,-91.75,5.01,101.09,2.87,-0.02,0.0,2.33,42.32,0,TEST,0.0
2889,21.77,42.17,7.09,1.26,1.87,1.87,118.53,31.84,52.4,0.14,0.48,0.94,1.94,38.8,48.37,48.77,3.5,0.0,5.54,35.45,14.24,21.34,3.57,1.56,2.51,2.52,91.58,24.02,25.21,0.29,0.33,0.5,1.5,49.68,33.26,60.68,2.5,0.0,8.89,55.54,0.37,0.55,0.13,0.42,2.31,2.6,127.64,69.33,36.72,10.99,0.32,0.48,1.48,34.12,32.21,18.08,3.02,0.0,11.83,75.05,0,TEST,0.0
2890,5.61,20.72,1.24,0.64,0.76,0.76,80.73,6.51,51.3,,0.73,2.69,3.7,16.74,72.94,44.32,0.96,0.0,2.47,23.06,-26.07,-1782.02,-18.5,0.55,0.76,0.76,259.09,52.09,244.17,,0.98,67.15,68.37,-14.8,98.54,-3.12,0.24,0.0,7.99,79.3,35.41,90.52,9.95,0.95,1.25,1.25,102.24,17.29,58.7,,0.59,1.51,2.56,63.63,60.88,123.87,,0.0,7.93,24.72,0,TEST,0.0
2891,-25.06,-125.6,-11.74,0.0,0.95,1.19,170.55,111.58,104.91,28.8,0.8,4.01,5.01,-19.06,80.05,-18.76,1.78,7.55,2.81,-101.92,40.1,87.46,45.49,0.18,1.77,1.84,413.99,341.71,214.8,16.89,0.54,1.18,2.18,41.86,54.15,79.82,15.93,0.0,2.0,-2214.86,-58.8,-241.55,-40.26,0.75,1.25,1.31,249.21,92.58,185.26,12.06,0.76,3.11,4.11,-54.83,75.66,-72.24,19.85,0.0,2.72,-8.06,0,TEST,0.0
2892,9.63,10.47,14.13,7.69,9.01,11.77,534.37,37.91,28.69,80.08,0.06,0.07,1.09,12.54,8.03,233.15,2.6,0.0,4.28,25.93,9.44,9.74,18.37,23.02,25.26,35.2,709.89,26.18,11.67,117.63,0.02,0.03,1.03,12.35,3.08,598.71,2.39,0.0,5.66,31.62,6.71,6.85,11.78,34.08,36.19,46.04,639.55,16.19,7.7,76.91,0.02,0.02,1.02,9.34,2.07,585.25,2.27,0.0,4.63,28.27,0,TEST,0.0
2893,21.84,26.87,24.11,0.47,0.97,3.27,401.75,22.01,34.24,102.51,0.18,0.22,1.23,33.05,18.72,161.87,1.38,8.82,12.38,39.69,21.64,25.07,19.78,1.44,3.64,4.34,333.6,59.11,26.83,18.9,0.14,0.16,1.16,33.41,13.7,194.25,1.42,4.94,10.76,49.09,4.7,7.29,8.31,0.22,0.93,2.32,644.24,38.51,54.12,75.95,0.36,0.55,1.55,17.13,35.61,40.27,1.14,26.52,22.02,509.93,0,TEST,0.0
2894,1.59,1.83,3.48,3.5,6.42,11.62,795.05,88.7,30.32,159.84,0.05,0.06,1.15,20.97,12.82,320.26,1.59,0.0,42.33,134.61,1.5,1.68,3.3,1.88,5.05,12.14,801.09,98.33,30.98,222.99,0.05,0.06,1.12,21.71,10.6,309.06,1.72,0.0,44.34,124.28,-7.03,-7.96,-15.22,1.38,3.29,9.38,787.47,72.39,37.87,234.1,0.06,0.07,1.13,15.02,11.64,75.09,1.64,0.0,47.71,439.67,0,TEST,0.0
2895,-40.32,-324.22,-2.18,0.79,1.17,1.17,19.66,6.38,16.53,,0.88,7.04,8.04,-40.32,87.56,-46.05,,0.0,0.0,0.0,-41.96,112.1,-6.9,0.18,0.73,0.73,59.99,44.38,80.77,,1.37,-3.67,-2.67,-41.96,137.43,-30.53,,0.0,0.0,0.0,1.48,-18.54,0.31,0.28,0.81,0.81,77.09,43.46,82.03,,1.08,-13.53,-12.53,1.48,107.98,4.01,-0.65,0.0,0.0,0.0,0,TEST,0.0
